,Timestamp_rome,Open,High,Low,Close,Volume,Trades,fast_period,slow_period,macd,signal,hist,atr,Trade_Direction,stop_loss,price_slope,donchain_pos,sar,Rsi_9,Rsi_14,OBV,ema_50_slope,ema_200_slope,ema_gap,distance_from_ema_50,distance_from_ema_200
222907,2025-01-21 13:40:00+01:00,104541.25,104612.08,104374.09,104445.56,187.62336,0.0,104547.09085584922,104414.78995267535,132.30090317387658,146.77982014032418,-14.4789169664476,265.54105930270055,-1,105109.41264825675,59.81636090225743,0.8292560931247691,103885.50777905043,66.61286153248173,67.74885662660685,314739.99088899663,24.81117539716448,2.3275954688375595,0.2714842209690704,0.01011759278170521,0.012797691278925296
222937,2025-01-21 16:10:00+01:00,103281.23,103431.95,102850.0,103073.7,308.07487,1.0,103217.28420374497,103811.824057067,-594.5398533220286,-602.2177097754186,7.67785645338995,485.332043923891,1,101860.36989019027,-91.87874436089866,0.10739617813134676,104432.33615755699,33.59707683855829,36.70463339334123,313227.4097789967,32.21353803484162,11.729946764612828,0.49481234154344894,0.008193167787132472,0.003229066551882616
222953,2025-01-21 17:30:00+01:00,105412.86,105867.99,105338.24,105552.21,212.57784,0.0,105648.72560102954,104979.17167172425,669.5539293052861,739.7432986619752,-70.1893693566891,565.1208923237883,-1,106965.01223080947,161.37672932330827,0.743403758154027,104203.13234381021,64.88934745079202,62.97133950202699,315628.95421899663,12.505960192618307,8.59834750319134,0.6621318057707295,0.012287830503207087,0.01878476863315383
222982,2025-01-21 19:55:00+01:00,106935.08,107100.0,106805.47,106861.18,124.41039,1.0,106998.51276009495,106867.78890161724,130.72385847770784,154.00278319342792,-23.27892471572008,387.71790989201656,-1,107830.47477473003,76.79802255639008,0.7841821913213505,105815.19588628678,65.05564182920746,64.57176154679173,316860.7770889966,35.755659902761764,16.614761431851793,1.3246726591123092,0.01212195400774597,0.02503702201359899
223152,2025-01-22 10:05:00+01:00,105080.0,105084.91,104950.0,104994.98,66.62672,0.0,105071.68290691973,105005.2788113258,66.4040955939272,68.0968067315047,-1.6927111375775041,174.58604220601532,-1,105431.44510551503,-2.413496240601504,0.380074989370058,104828.4305471904,42.129019925498525,41.991698701470824,316078.6537889963,-9.701231265837635,-0.799031810286981,-0.07953367896836169,0.003085662630421597,0.0038840885786462017
223192,2025-01-22 13:25:00+01:00,105435.47,105435.48,105365.54,105365.55,23.63655,1.0,105414.62929188187,105271.48597469025,143.1433171916142,155.3314457693322,-12.188128577718004,155.58796530134086,-1,105754.51991325336,23.312864661651446,0.7351291772144319,105012.99431162953,59.21645702420019,58.25280820658302,316236.0463089963,-6.255049480285278,-3.1556036120667748,-0.1269020043036844,0.001920916255692822,0.0006527245331711541
223212,2025-01-22 15:05:00+01:00,103902.0,103969.16,103752.63,103940.12,165.32612,0.0,104024.21139358882,104405.0354210068,-380.8240274179843,-383.8065363834033,2.9825089654189583,247.0084132441681,1,103322.59896688958,-82.165255639087,0.1360954459149231,104499.40821588704,18.838004287020425,23.75377123981412,315130.1030389963,-1.4498133472731134,-2.0053466021277897,-0.28065042387794503,0.009318001372317029,0.012158628854514419
223337,2025-01-23 01:30:00+01:00,103376.14,103634.09,103363.29,103534.73,68.25944,0.0,103453.8409680036,103564.34829325786,-110.50732525426429,-116.37835407253723,5.871028818272947,198.146938455549,1,103039.36265386113,-28.52573684210168,0.385340789684587,103756.11807295511,40.27563579599038,40.14596149891135,315123.2822689965,-9.051446641981988,-6.175900628121732,-0.4749737589392092,0.003841254184215969,0.008631991467954717
223360,2025-01-23 03:25:00+01:00,102470.01,102546.19,102329.99,102391.09,96.57264,0.0,102368.59852191304,102571.1403241217,-202.54180220866692,-207.21246162512296,4.670659416456033,276.6709082422657,1,101699.41272939433,-59.72197744360544,0.171711937449574,103066.98602403984,33.493452793262755,33.45467238798926,313899.68096899654,-17.109286502972772,-9.270411678142937,-0.7686123790864163,0.00923356048881157,0.017050738365478435
223387,2025-01-23 05:40:00+01:00,101610.74,101829.98,101575.5,101829.98,107.08739,1.0,101771.19324593285,101969.38186814108,-198.18862220822484,-217.33340360535777,19.14478139713293,228.6389538057371,1,101258.38261548565,-77.97439097744181,0.17767847791935482,102312.24927112917,35.21088060044875,35.62479121426728,313159.01071899646,-23.837498801065838,-13.770930181994673,-0.996759920696629,0.008579641190437725,0.018733973133149322
223511,2025-01-23 16:00:00+01:00,105213.6,105748.72,104809.01,105720.52,686.34156,1.0,105441.51035649324,104410.29683049279,1031.2135260004434,1048.578053344518,-17.36452734407453,552.6599798495492,-1,107102.16994962387,219.8087443608942,0.9284181968683781,104326.44246912,77.85700097692566,76.65191836687438,317677.32375899656,3.9849316360308773,-6.397453827648002,0.0093458313660001,0.02790006515723999,0.02799090748788836
223528,2025-01-23 17:25:00+01:00,105687.98,106000.0,105456.0,105965.28,373.24276,1.0,106038.9179064577,105829.25489753229,209.66300892541767,220.01863435194895,-10.355625426531276,697.8769988800708,-1,107709.97249720017,93.06926315789832,0.7896783794642109,104034.32660794143,62.70910764317718,62.56762374844538,321825.26046899665,41.020890312544694,6.572628493676524,0.778735601376196,0.019435412763612107,0.027012413496684436
223588,2025-01-23 22:25:00+01:00,103142.46,103289.68,102708.92,102734.0,221.78331,1.0,102793.37942869912,103291.05905660718,-497.67962790805905,-518.7443234281432,21.064695520084115,810.9522168691473,1,100706.61945782714,-91.8143007518788,0.127398333384612,104932.34006283418,34.43081771450245,36.51505444805888,318055.8080989966,-0.6786965890927904,11.063439346663348,0.4596701092692506,0.015389259667100771,0.010743175408270083
223837,2025-01-24 19:10:00+01:00,106851.22,106871.03,106426.12,106644.0,124.10943,1.0,106732.14506383456,106581.3143277877,150.8307360468607,157.2868003639022,-6.456064317041495,281.004472425331,-1,107346.51118106332,51.0973157894701,0.7543365413490817,106234.10777981127,60.66872240724673,60.89099755247515,321916.9128789966,15.250019657394208,9.7486070369377,0.7447649846683146,0.006087949452136433,0.013435536130219247
223867,2025-01-24 21:40:00+01:00,105052.51,105141.48,104819.12,105033.8,140.45545,0.0,105066.07237543125,105408.99625035023,-342.9238749189826,-353.91945005328716,10.995575134304545,237.38871010163302,1,104440.32822474591,-68.8201127819504,0.13123292193145314,105376.63737700845,13.093878028601669,21.62462016611877,320433.87456899666,10.680720443850147,10.34247348397611,0.46208639743889335,0.00829471693390679,0.0036569546694299134
223929,2025-01-25 02:50:00+01:00,104760.04,104800.01,104697.64,104697.65,29.74264,0.0,104730.10862599069,104619.05065775779,111.05796823289711,121.57871854443385,-10.520750311536744,144.20489892109472,-1,105058.16224730274,5.9880676691693475,0.7409957627118604,104443.24751477757,50.643675029995514,49.154532326895314,320119.92747899675,-16.9944471959145,-5.364887708026936,-0.287045730695176,0.001402863223748604,0.004285622226334782
223956,2025-01-25 05:05:00+01:00,105122.57,105126.0,105016.0,105016.01,34.00413,1.0,105065.50744560933,104907.76785959811,157.73958601121558,162.6831980858181,-4.943612074602527,141.20812707900663,-1,105369.03031769751,29.48318796992302,0.676990070991181,104712.09184284192,60.75107425128831,59.846931585229015,320300.9997989968,-6.675181255958805,-4.642605649521772,-0.23581183304162093,0.00200451453552679,0.00035443960541998613
223998,2025-01-25 08:35:00+01:00,104466.18,104499.5,104380.0,104380.01,14.50723,0.0,104413.28636540746,104347.51944473683,65.76692067063414,74.50381972018764,-8.7368990495535,107.82844871935013,-1,104649.58112179837,4.598669172924264,0.5325675499281942,104281.32417702004,46.50953226150129,45.740450379278755,320089.9720789968,-6.240467156194753,-4.204437079210956,-0.3257549250121412,0.001404476868733528,0.004677262531908379
224041,2025-01-25 12:10:00+01:00,104584.39,104584.39,104500.0,104500.0,28.11838,0.0,104558.22300397775,104475.92262249741,82.30038148033782,94.41613512747828,-12.115753647140465,101.43322074936884,-1,104753.58305187343,14.999406015034905,0.7098116947472846,104241.33670578334,54.536307819066856,54.628917789332,320001.4634389969,-3.3952347422001026,-4.225521458543134,-0.2620062334640628,0.0007118753109797924,0.001913199726202103
224066,2025-01-25 14:15:00+01:00,104820.0,104820.0,104746.44,104775.05,22.65775,0.0,104807.49089442866,104748.70906151671,58.781832911947276,59.36872205523529,-0.5868891432880119,86.01761586796616,-1,104990.09403966992,13.06243609021929,0.7870975700012294,104577.51452957522,63.009615723693926,61.751879645989646,320153.9548389969,2.591144555537669,-2.0642155940904194,-0.11478413553659622,0.0020355194406591207,0.0008886981698048985
224095,2025-01-25 16:40:00+01:00,104951.48,104951.48,104788.64,104819.38,40.74511,0.0,104931.5122500189,104850.23420443473,81.2780455841712,104.97240113573218,-23.69435555156099,118.5774516282328,-1,105115.82362907058,24.1071428571563,0.5427071087075833,104711.74456098469,51.73940296470606,53.64589674979017,320232.41092899686,4.522136262552507,-0.03530277089717723,-0.007517418132567079,0.001296281036562755,0.0012211986578464238
224130,2025-01-25 19:35:00+01:00,105165.99,105165.99,105076.65,105086.96,38.60853,0.0,105084.57142839307,104978.13427310759,106.43715528548637,113.38521793325135,-6.948062647764985,131.3696699783303,-1,105415.38417494584,28.053022556390083,0.7615115264648629,104856.11268320579,63.35919298425634,61.47405290980888,320823.240058997,3.5265129147368177,0.9604083333705796,0.07492090968548486,0.002629423547147984,0.0033761032367459415
224250,2025-01-26 05:35:00+01:00,105377.03,105377.03,105178.51,105204.46,22.69158,1.0,105297.39467510075,105178.14465362947,119.25002147127816,133.2571809513605,-14.00715948008235,114.14739299342236,-1,105489.82848248356,31.070127819556937,0.6323031750771431,105164.24279999999,59.77488813419926,61.50435127179249,321135.44285899727,-1.2957572132215924,-0.7306135106190914,0.061741953880162584,0.002811758407505552,0.0034270620112607404
224314,2025-01-26 10:55:00+01:00,104581.19,104647.26,104539.61,104630.03,33.62276,1.0,104605.87483260917,104722.06565466417,-116.1908220549958,-126.19446302059049,10.003640965594684,105.4471186601489,1,104366.41220334962,-25.667105263162377,0.2729246750198122,104836.77668573793,33.73973299458699,34.85746808688083,320777.3273689975,-0.8322937063576651,0.7893849411285511,0.007234859627739864,0.002726470287092045,0.002653929682727482
224418,2025-01-26 19:35:00+01:00,105229.49,105229.49,105168.0,105194.8,15.50808,1.0,105206.04835469302,105142.4803815355,63.56797315752192,66.6843685143406,-3.1163953568186855,74.20026619590543,-1,105380.30066548976,15.67466165413982,0.814524570684931,105018.5948523872,62.65520564719411,61.256630636572694,321191.0386189972,2.6890937090925235,1.0455383598538293,0.08659148985469671,0.0017568315299352358,0.0026204773181311286
224451,2025-01-26 22:20:00+01:00,104795.54,105006.0,104795.53,104909.22,45.50375,0.0,104834.74501836106,104926.91892434463,-92.17390598356724,-99.87118495636523,7.697278972797989,89.33197381574776,1,104685.89006546063,-15.823842105264951,0.4070554649265859,105066.6648257303,45.97360511258347,45.09082832054117,321105.9190089973,2.6692964039375515,1.6132203367949962,0.05916468979890591,0.001022311509088537,0.0004304099603815546
224457,2025-01-26 22:50:00+01:00,104589.75,104732.0,104580.63,104731.99,32.33919,0.0,104725.94381205527,104808.191595264,-82.24778320873156,-83.14910798469701,0.901324775965449,102.5381289380407,1,104475.6446776549,-25.392330827063187,0.2772269582406847,104905.68934630114,40.85952431146912,41.02599543460001,321036.1482389973,1.065799006119782,1.241384623302446,0.021018984535708066,0.0022410678162556523,0.002030451190676798
224462,2025-01-26 23:15:00+01:00,104427.53,104515.58,104380.0,104515.58,27.05351,0.0,104487.11710331962,104606.5387913958,-119.42168807618145,-122.22406846577975,2.802380389598298,120.96356082620274,1,104213.1710979345,-29.195894736853756,0.24657075082507798,104684.45607192419,36.05355661479705,36.62083680705342,320802.18884899735,-1.0664527498682579,0.6627871542153239,-0.03839396275559594,0.0035151485276106688,0.0039005857446046616
224478,2025-01-27 00:35:00+01:00,102869.82,102960.0,102800.0,102860.01,106.47406,0.0,102921.43740683486,103364.13259099012,-442.69518415526545,-450.9083143620902,8.213130206824758,253.7985599328331,1,102225.5136001679,-103.70346616541084,0.0886564895907389,103729.63253369725,16.91807782502474,19.011608989268026,318995.6557689975,-11.162830071951877,-2.594106881371323,-0.39895837396814443,0.014433102106836288,0.018496479098771546
224499,2025-01-27 02:20:00+01:00,101666.41,101934.0,101642.75,101797.57,149.80027,0.0,101573.81609638057,101720.66507213945,-146.84897575888317,-170.85522518909627,24.006249430213103,351.68876830336825,1,100918.34807924158,-83.15512030074919,0.3006742540168348,102390.04752223141,36.53659975672046,33.94726870921726,317550.7044989974,-38.41005279959762,-12.997333882861005,-1.0801251408995012,0.013658975294739651,0.024727312624055905
224507,2025-01-27 03:00:00+01:00,101308.29,101397.75,100835.25,101356.02,728.86506,1.0,101369.4405881847,101332.75512156721,36.68546661749133,45.82754158501334,-9.142074967522014,338.20493015325434,-1,102201.53232538314,-65.1065187969871,0.2462991515243253,101976.19,32.82160760454525,32.46364013333988,317762.0802989974,-47.998861919671434,-17.644031946903517,-1.3025209433156866,0.013750274303762737,0.02712884259337749
224567,2025-01-27 08:00:00+01:00,98956.31,99239.0,98846.15,99113.98,188.41243,0.0,99027.59570414157,99263.52290080028,-235.92719665871118,-242.8701443130741,6.942947654362911,336.2776754019255,1,98273.28581149518,-80.20076691728785,0.21795895729339762,99709.4962504685,32.14521667208386,32.10631101079551,315464.1717689974,-35.12561519007322,-26.305169150813402,-2.012209568361465,0.013369623811644147,0.03417948230869068
224573,2025-01-27 08:30:00+01:00,97808.1,98500.48,97792.0,98341.49,677.57632,1.0,98243.09029826676,98552.22065901152,-309.1303607447626,-315.23299605461835,6.102635309855771,426.5052065942812,1,97275.22698351431,-123.87944360900643,0.20769134410622606,98837.61715471135,34.96869814465307,33.47987582130808,315182.9528089974,-39.696660669212754,-28.05468351645773,-2.196700851126111,0.017090050226444733,0.039934295752389805
224643,2025-01-27 14:20:00+01:00,101103.36,101456.0,100696.8,100882.01,557.54966,0.0,101148.9698782165,100529.07378017854,619.8960980379634,687.8897517254503,-67.99365368748693,409.518324530654,-1,101905.80581132663,145.66575939849804,0.7342313658810832,100635.57327242126,65.98206196040678,66.71722232778033,318081.83790899726,-4.081442635514899,-19.85065005140545,-1.1733846630811438,0.012729398481900843,0.0010073722020079096
224665,2025-01-27 16:10:00+01:00,101734.72,101917.13,101502.06,101523.45,308.53306,1.0,101803.02160112403,101652.061064756,150.96053636803117,184.79260735400158,-33.832070985970404,463.42801007515817,-1,102682.0200251879,78.75748872179285,0.6572430692770286,100728.834361178,58.22240563005968,60.34947235204472,317753.9981889973,29.624577686398656,-5.705960132370819,-0.33916971485315156,0.010169949618131094,0.006801320488908057
224713,2025-01-27 20:10:00+01:00,99290.01,99452.34,99175.03,99195.99,124.97862,0.0,99201.50042241103,99113.08636888696,88.4140535240731,95.22129094755186,-6.807237423478767,364.11609500977335,-1,100106.28023752444,-21.014571428576808,0.297460755501402,98896.866416,43.746852558788305,42.85992198409902,317212.16683899745,-19.26391532003121,-7.956235616484753,-0.6886300729454781,0.006107137327642888,0.013083535215193906
224738,2025-01-27 22:15:00+01:00,102295.12,102370.07,102115.22,102260.16,169.5021,0.0,102152.00727837704,101461.31209027047,690.6951881065761,696.4492147686253,-5.7540266620492275,349.6550818382464,-1,103134.29770459562,155.66853383457752,0.9517889418132082,101467.93533710118,88.39308824432577,82.22214276479703,318914.3736989974,-7.835206039490992,-7.869700305102509,-0.11730940796395829,0.018344226694224513,0.01719129962639797
224828,2025-01-28 05:45:00+01:00,103117.72,103133.63,103032.58,103056.35,51.62486,1.0,103164.85212943482,103049.23900924892,115.61312018589524,128.78669043171246,-13.173570245817217,193.29518505449414,-1,103539.58796263624,46.14369172932958,0.7353798835264762,102763.8409896,61.552399347767086,62.80581486837992,319167.0885189979,13.282074816328509,9.885280243559215,0.8782011918099205,0.006755435741946517,0.015402185483564285
224944,2025-01-28 15:25:00+01:00,102323.42,102619.99,102323.42,102580.26,110.82188,0.0,102274.5008930218,102375.00686301074,-100.50596998893889,-152.36909540312945,51.86312541419056,194.68207207520427,1,102093.55481981198,-31.485676691733804,0.6809381814944965,101815.26,55.14058765456063,51.380436310097025,318579.33312899806,-3.0703695290738366,4.143710366035452,0.26693545528493334,0.0004250328253392581,0.0022383467863251426
224959,2025-01-28 16:40:00+01:00,103349.99,103440.0,102904.62,102964.93,131.75626,1.0,103219.41568806476,102981.66724052059,237.74844754417427,286.0066117230485,-48.25816417887421,353.4708405569733,-1,103848.60710139242,67.1594887218081,0.5792547134637258,102823.32627879473,51.48131911703019,52.71613526548086,319341.746978998,-3.584394287222946,2.906436895083351,0.3236260220969054,0.002029529103044863,0.005248802832200357
225025,2025-01-28 22:10:00+01:00,101261.88,101355.9,101149.11,101293.02,79.50016,0.0,101306.26176212789,101571.26772172675,-265.00595959885686,-268.308309563628,3.3023499647711105,232.05253534168932,1,100712.88866164577,-72.99390225563731,0.12891817318659934,101746.32922031036,23.83657691956335,28.215537981155205,317996.19832899806,-7.871736656804446,-0.9727072864894248,-0.19166468930036487,0.008621728211020353,0.010558612235359333
225036,2025-01-28 23:05:00+01:00,100336.02,100712.18,100336.01,100605.91,104.3161,1.0,100404.72568225487,100662.32444016293,-257.59875790806836,-290.90680750269314,33.30804959462478,279.8658141700565,1,99906.24546457487,-83.48345864661654,0.1774812921094032,100737.1070592,32.62466752091961,31.166293229677773,317310.358098998,-17.432852719367165,-4.4294062076032805,-0.5083647770659633,0.010732772153634598,0.015897235871994545
225088,2025-01-29 03:25:00+01:00,101872.63,101877.93,101787.92,101848.55,40.18532,0.0,101947.79121087606,101937.87396024789,9.91725062817568,20.36585571231911,-10.44860508414343,149.504280240037,-1,102222.3107006001,10.395503759393119,0.45125033485913135,101679.34359867313,52.524935275271176,55.6928786717678,317620.2254089982,3.008277316590088,-4.718433457131632,-0.2698482668745503,0.002000663250174204,0.0006997075673148886
225120,2025-01-29 06:05:00+01:00,102048.0,102384.61,102047.99,102300.0,137.68172,1.0,102135.66409588941,102143.73075857123,-8.066662681812886,-23.792758340331616,15.72609565851873,125.49758981603509,1,101986.25602545991,5.8449398496321265,0.8319830017077717,101980.27,70.49296216235865,65.97092893019604,317729.00489899813,9.229345904647259,0.07727604981384643,-0.022647074907163063,0.0037355878806405794,0.0035099120239741937
225161,2025-01-29 09:30:00+01:00,102895.36,102976.0,102788.27,102794.64,46.04444,1.0,102853.98080810653,102853.59455125679,0.3862568497424945,5.972714793855739,-5.586457944113245,133.30391678149775,-1,103127.89979195375,14.95501503759757,0.6266385469883442,102667.69391518422,54.92736140600941,56.95028683181851,318105.8589289981,13.691471399043015,4.680789597993739,0.3335330063183939,0.002953535129469965,0.00626795947896888
225217,2025-01-29 14:10:00+01:00,102074.68,102180.0,102018.36,102174.01,338.8274,0.0,102161.43132593921,102307.94308854952,-146.5117626103165,-151.10935536727396,4.597592756957454,143.83905321790414,1,101814.41236695524,-34.057518796996966,0.31037081389106447,102528.1960736825,32.49385040988712,35.265455250604894,317208.52016899816,0.1939182909339273,2.7961346831304543,0.16604833223452403,0.0029615942033754546,0.0012989539895939997
225235,2025-01-29 15:40:00+01:00,101970.15,102245.98,101948.0,102122.33,156.76488,0.0,102051.48377487785,101956.31389803982,95.16987683803018,96.20858803565648,-1.0387111976262986,195.53849162626165,-1,102611.17622906566,7.270691729322412,0.6213018621125543,102380.0,54.753964070565885,50.59781000686252,317326.57291899814,-6.89258088098826,0.20529402995023693,-0.028251204725520517,0.000975032058627524,0.0012578994776393983
225272,2025-01-29 18:45:00+01:00,102600.0,102660.84,102500.0,102622.71,68.30031,1.0,102612.48451509206,102416.69705828914,195.78745680292195,204.8237727889254,-9.036315986003444,191.069677637045,-1,103100.38419409262,44.34359398496778,0.8593035493939247,102251.40207157112,71.32123496963548,66.56693624191881,317499.0922289981,-3.967606216216345,-1.6564778739956676,-0.011822933167864102,0.004050628816426508,0.003932864464685109
225293,2025-01-29 20:30:00+01:00,101547.86,102418.46,101474.11,102268.0,408.55263,1.0,101918.9095402787,102188.02629265716,-269.1167523784534,-294.9332911311817,25.81653875272832,376.73512694617494,1,101326.16218263457,-30.3266691729404,0.5424971406071303,102546.26862516018,51.6089582606672,50.294910643155376,316956.085268998,4.863634904822525,0.8301064195007837,0.01645643961999138,0.00010221984530789575,0.00026674034554390296
225306,2025-01-29 21:35:00+01:00,104488.64,104512.0,104066.66,104127.91,209.06861,0.0,104243.2046701947,103786.61654283832,456.58812735637184,487.43739825645355,-30.849270900081706,530.0396424375502,-1,105453.00910609387,147.1465714285786,0.8064339707982187,102696.78274753441,64.17708512763433,63.37183265045279,320522.012238998,11.692657880406191,3.2815956015725383,0.42100950635434575,0.01231753131301165,0.016458335220688344
225410,2025-01-30 06:15:00+01:00,105373.93,105480.16,105360.03,105365.55,45.69882,0.0,105407.38099819908,105380.07620976247,27.30478843660967,28.304446017675225,-0.9996575810655557,183.5501554484774,-1,105824.4253886212,22.61724060149569,0.6943884051815751,104965.01101165467,61.65129728145642,62.06381277382891,321400.8014989982,20.400915558438342,13.550305977985067,1.0154801490163665,0.005813946629496841,0.01580821879587532
225530,2025-01-30 16:15:00+01:00,106236.47,106236.48,105976.0,106038.01,136.0025,1.0,106086.76410975994,105711.08554189593,375.67856786401535,395.8320238026282,-20.153455938612865,277.1929030666921,-1,106730.99225766673,77.41900000000807,0.7666514598540107,105397.7037661491,69.5109747497469,67.81374943328946,322958.13096899824,-1.6925796587958915,4.999110555971656,0.5112597713398779,0.0070016299781083015,0.012052607557667258
225639,2025-01-31 01:20:00+01:00,104513.55,104745.63,104431.37,104745.63,53.32653,0.0,104632.70771976812,104759.70584325542,-126.99812348729756,-142.1693210755107,15.171197588213147,140.46763629535218,1,104394.46090926163,-34.51553383458826,0.3756806991228428,104852.94137385894,43.06097117268705,41.93023072069987,321694.8272289982,-7.418461595025583,-0.15919682637337162,-0.014418324457321063,0.002986289826811982,0.0031309244982378626
225669,2025-01-31 03:50:00+01:00,104373.66,104386.76,104334.82,104379.3,48.47034,0.0,104355.25120718023,104410.06389167068,-54.81268449044728,-62.269424021486984,7.456739531039702,121.70023394656161,1,104075.0494151336,-16.395969924814718,0.20819792957889036,104698.52576446494,35.87115914951589,36.9949460319633,321788.8636589983,-10.367715378309526,-2.951202156664057,-0.21324234190427324,0.003426385885969876,0.005570688371355877
225673,2025-01-31 04:10:00+01:00,104111.11,104236.47,104111.11,104218.92,47.26905,1.0,104186.10651433839,104266.96725894551,-80.86074460712553,-84.62795793657284,3.7672133294473156,131.05137265065932,1,103891.29156837334,-31.971684210529006,0.25843104639856945,104540.75131841045,34.920954811471496,35.29072632832479,321525.3118989983,-11.152533777908747,-3.449495307424117,-0.26077084511580517,0.0042062712148104656,0.0068317949955149
225784,2025-01-31 13:25:00+01:00,104869.92,104869.92,104699.47,104705.89,48.2414,0.0,104793.61871321831,104759.8741370815,33.74457613681443,40.89262060916762,-7.148044472353192,126.19118412854074,-1,105021.36796032135,17.827157894735947,0.6672254425818541,104558.68900000001,53.188728154581355,55.533892474396055,322143.553378998,1.832084287501011,-2.2763305596286365,-0.07629547234975936,0.002115154016557618,0.001353231747613853
225805,2025-01-31 15:10:00+01:00,104588.01,104760.23,104588.0,104664.06,53.8881,0.0,104650.25730296565,104741.50822154756,-91.25091858190717,-98.29349115558136,7.042572573674192,138.33502260870225,1,104318.22244347824,-4.524007518784444,0.2362325982505892,104901.8399830481,47.22931506986261,48.99559103296266,322074.37523899804,9.247632070988796,1.033868234423286,0.021910915089187417,0.00044581320027339285,0.0006647766925086388
225813,2025-01-31 15:50:00+01:00,104262.6,104469.02,104106.0,104469.01,93.80101,1.0,104405.16146572838,104536.1873166876,-131.02585095922404,-139.8962891296091,8.870438170385057,209.96338282593885,1,103944.10154293515,-23.49047368420694,0.42937913251244664,104832.63639999999,46.18898158504458,46.1201472721377,321825.01822899806,8.02438083518808,1.3410325296921748,-0.007769169184033847,0.0010371287711262102,0.0011149070819839928
225826,2025-01-31 16:55:00+01:00,105731.96,106012.0,105381.53,105464.01,371.13218,1.0,105647.90418803363,105334.02582644942,313.87836158421123,364.0616368436305,-50.18327525941925,284.5995716220973,-1,106175.50892905524,78.70975939848817,0.7124921301154222,105003.57103778765,59.9207217441203,60.33400653227066,322738.37777899794,5.539099903805516,1.3464066814775226,0.17788122885106275,0.005863931097991271,0.00762917252067096
225863,2025-01-31 20:00:00+01:00,102627.29,103016.66,102565.0,102894.28,231.98619,0.0,102810.74046006003,103371.18570919297,-560.445249132943,-574.0013559539641,13.556106821021103,305.30945997359726,1,102131.006350066,-128.4846090225528,0.13380361815906208,103470.0514901461,24.255459093992616,25.7277241658114,321184.66498899803,-0.06212022952369425,1.6745913280106965,-0.22334225490398493,0.014222580230535672,0.016492838256435112
225882,2025-01-31 21:35:00+01:00,102246.36,102248.42,101793.94,101841.47,240.65624,0.0,101870.96801345653,101820.85860185961,50.1094115969172,60.44034180205992,-10.330930205142721,311.64486693315587,-1,102620.58216733289,-41.914954887225214,0.11091020510066267,101707.401,33.23533730094118,32.11243052261724,319859.02518899814,-37.274353867373975,-10.477778775592268,-0.9214288751119659,0.013638500008938506,0.023065319271966832
225944,2025-02-01 02:45:00+01:00,102778.99,102779.0,102559.07,102640.0,56.15234,1.0,102733.0877685821,102671.70234946118,61.38541912092478,71.36699713298006,-9.98157801205528,119.77816816208158,-1,102939.4454204052,20.266263157904596,0.7526974612129675,102780.27,55.963572515776804,57.69337484502874,320780.82822899835,-2.82286301718136,-12.009734213407043,-0.7999873734624607,0.0015341424661074752,0.00651787343299939
226026,2025-02-01 09:35:00+01:00,101971.79,102051.98,101911.78,102020.99,62.99957,0.0,102006.27544436943,102085.6811712513,-79.4057268818724,-81.89396378620023,2.4882369043278345,81.69691382914068,1,101816.74771542715,-23.95620300752328,0.18735310768387187,102176.7822318072,29.502566868038155,31.55070478842682,320447.1201989984,-1.7577391601324368,-5.602409952053331,-0.47562947016031865,0.0025674754073751467,0.007358770590548472
226035,2025-02-01 10:20:00+01:00,101838.45,101939.99,101838.44,101916.51,23.89412,0.0,101847.00415681805,101897.2464755947,-50.24231877665443,-60.44090203309402,10.19858325643959,98.66345554779934,1,101669.8513611305,-20.282157894731466,0.2442450417208215,102028.81065536001,40.52607155441519,37.6783975115164,320324.7474089984,-4.53086296346969,-6.048198507417493,-0.5119497052670171,0.0025167487932699355,0.007675540754208929
226042,2025-02-01 10:55:00+01:00,101590.99,101692.5,101520.01,101675.99,49.0886,1.0,101602.27824254271,101674.04121462283,-71.76297208011965,-79.36049488798949,7.5975228078698365,117.0442640413498,1,101383.37933989664,-24.783285714280336,0.37491123924220393,101814.26612621103,37.075717569044386,34.612730515901305,320206.5806789984,-7.379683027861413,-6.729365215939891,-0.5653554138997479,0.0036680150430678377,0.009374568814387212
226075,2025-02-01 13:40:00+01:00,102250.01,102260.28,102238.93,102238.93,25.37929,1.0,102228.10795748244,102123.65726129756,104.45069618488196,106.24819525287029,-1.7974990679883263,92.55640348212589,-1,102470.3210087053,18.73156390976637,0.9133599117821576,102088.52759849749,72.69043511491898,66.1330937113491,320405.84340899816,-6.398034785122545,-7.128431730375255,-0.4180262868494965,0.002207279997382169,0.0019812650799591945
226104,2025-02-01 16:05:00+01:00,101741.35,102059.66,101730.79,102042.9,64.28977,0.0,101893.13371830499,101966.86084607571,-73.72712777071865,-87.60331597999779,13.876188209279135,118.27917681929979,1,101747.20205795174,-14.24102255638829,0.5637112359347506,102128.63936384,53.86164593002911,51.25059650200875,320290.8698189981,3.3975224361589116,-3.161964272684782,-0.3063024540953526,6.38168757905573e-05,0.0030084225372240436
